flight,file,rows,cols,numeric_cols,null_ratio
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-rc-out.csv,370.0,12.0,12.0,0.083333
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,6114.0,17.0,17.0,0.0
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,2341.0,17.0,17.0,0.058824
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-state.csv,123.0,9.0,8.0,0.111111
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-time_reference.csv,261.0,6.0,5.0,0.166667
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-vfr_hud.csv,313.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-00_engine_failure_with_emr_traj-mavros-wind_estimation.csv,261.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-diagnostics.csv,89.0,122.0,35.0,0.008197
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavctrl-rpy.csv,5731.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-battery.csv,2351.0,16.0,16.0,0.375
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavctrl-path_dev.csv,5731.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-failure_status-engines.csv,29.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,474.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-global_position-global.csv,474.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-global_position-local.csv,474.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,573.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,573.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,474.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1147.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-imu-data.csv,291.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,1147.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-imu-mag.csv,1147.0,16.0,15.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-imu-temperature.csv,1147.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-local_position-odom.csv,474.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-local_position-pose.csv,474.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,474.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,2170.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,2227.0,8.0,7.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,2227.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,2227.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,2170.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,2227.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-rc-in.csv,345.0,21.0,21.0,0.047619
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-rc-out.csv,345.0,12.0,12.0,0.083333
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,5722.0,17.0,17.0,0.0
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,2170.0,17.0,17.0,0.058824
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-state.csv,115.0,9.0,8.0,0.111111
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-time_reference.csv,241.0,6.0,5.0,0.166667
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-vfr_hud.csv,291.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_1_engine_failure_with_emr_traj-mavros-wind_estimation.csv,241.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-diagnostics.csv,91.0,122.0,35.0,0.008197
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavctrl-rpy.csv,5892.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-battery.csv,2428.0,16.0,16.0,0.375
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavctrl-path_dev.csv,5892.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-failure_status-engines.csv,40.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,490.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-global_position-global.csv,489.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-global_position-local.csv,489.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,589.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,589.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,490.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1179.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-imu-data.csv,298.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,1179.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-imu-mag.csv,1179.0,16.0,15.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-imu-temperature.csv,1179.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-local_position-odom.csv,490.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,490.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,2259.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,2314.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,2314.0,8.0,7.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,2314.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,2259.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-local_position-pose.csv,490.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-rc-in.csv,350.0,21.0,21.0,0.047619
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,2314.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-rc-out.csv,350.0,12.0,12.0,0.083333
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,5889.0,17.0,17.0,0.0
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,2259.0,17.0,17.0,0.058824
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-state.csv,118.0,9.0,8.0,0.111111
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-time_reference.csv,248.0,6.0,5.0,0.166667
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-vfr_hud.csv,298.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-08_2_engine_failure_with_emr_traj-mavros-wind_estimation.csv,248.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-failure_status-engines.csv,16.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavctrl-path_dev.csv,5436.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavctrl-rpy.csv,5436.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-battery.csv,2233.0,16.0,16.0,0.375
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-diagnostics.csv,84.0,122.0,35.0,0.008197
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,451.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-global_position-global.csv,451.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-global_position-local.csv,451.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,547.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,547.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,451.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1092.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-imu-data.csv,277.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,1092.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-imu-mag.csv,1092.0,16.0,15.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-imu-temperature.csv,1092.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-local_position-odom.csv,451.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-local_position-pose.csv,451.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,451.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,2094.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,2133.0,8.0,7.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,2133.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,2133.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,2094.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,2133.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-rc-out.csv,327.0,12.0,12.0,0.083333
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-rc-in.csv,327.0,21.0,21.0,0.047619
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-setpoint_raw-local.csv,5434.0,17.0,17.0,0.0
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-setpoint_raw-target_global.csv,2094.0,17.0,17.0,0.058824
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-state.csv,110.0,9.0,8.0,0.111111
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-time_reference.csv,232.0,6.0,5.0,0.166667
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-vfr_hud.csv,277.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-04-35_engine_failure_with_emr_traj-mavros-wind_estimation.csv,232.0,10.0,10.0,0.1
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-failure_status-engines.csv,28.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-diagnostics.csv,90.0,122.0,35.0,0.008197
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-emergency_responder-traj_file.csv,1.0,2.0,1.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavctrl-rpy.csv,5764.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavctrl-path_dev.csv,5764.0,4.0,4.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-battery.csv,2411.0,16.0,16.0,0.375
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-global_position-compass_hdg.csv,485.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-global_position-global.csv,485.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-global_position-local.csv,485.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-global_position-raw-fix.csv,582.0,19.0,18.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-global_position-raw-gps_vel.csv,582.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-global_position-rel_alt.csv,485.0,2.0,2.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-imu-atm_pressure.csv,1165.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-imu-data.csv,304.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-imu-data_raw.csv,1165.0,41.0,40.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-imu-mag.csv,1165.0,16.0,15.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-imu-temperature.csv,1165.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-local_position-odom.csv,485.0,90.0,88.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-local_position-pose.csv,485.0,11.0,10.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-local_position-velocity.csv,485.0,10.0,9.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-nav_info-airspeed.csv,2296.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-nav_info-errors.csv,2333.0,8.0,7.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-nav_info-pitch.csv,2333.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-nav_info-roll.csv,2333.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-nav_info-yaw.csv,2333.0,6.0,5.0,0.0
carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj,carbonZ_2018-10-18-11-06-06_engine_failure_with_emr_traj-mavros-nav_info-velocity.csv,2296.0,11.0,10.0,0.0
